OverAllReliabilityScore,AvgSuccessRateOnSimilarTasks,AvgSubmissionQualityOnSimilarTasks,TasCompletionTime(Days),TaskTotalPrize,numberOfCurrentlyRegisteredButNotYetSubmittedTasks,numberOfRegisteredTasksInLastXDays,numberOfSubmittedTasksInLastXDays,numberOfWonTasksInLastXDays,averagePriceOfRegisteredTasksInLastXDays,AverageofCurrentlyRegisteredButNotYetSubmittedTasksForTopYCompetitiors,AverageNumberOfRegisteredTasksForTopYCompetitiorsInLastXDays,AverageNumberOfSubmittedTasksForTopYCompetitiorsInLastXDays,AverageNumberOfWonTasksForTopYCompetitiorsInLastXDays,AverageofAverageTotalPrizeForTopYCompetitiorsInLastXDays,AverageofAverageSubmissionQualityForTopYCompetitiors,AverageofAverageSucessRateForTopYCompetitiors,WinRate,PlacementInCompetitions,MinimumSubmissionQuality,AverageSubmissionQuality,MaximumSubmissionQuality,AverageSubmissionQualityInSameChallengeTypeTopYCompetitiors,PlacementInSameChallengeTypeTopYCompetitiors,KnownAndRequiredTechnologyRatioConsideringLastXMonths,NumberOfUnexploredTechnolgiesConsideringLastXMonths,WinnerOrNon-Winner
1,0.5,91.25,10.00069444,3500,0,5,5,4,1142,0,102,27,24,1355.995367,74.3016,0.286699251,0.5,2.5,86.25,91.25,96.25,93.48599887,2.618600844,0.166666667,2,Non-Winner
0,0,0,5.000694444,1800,0,0,0,0,0,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,2,Non-Winner
1,0,81.88,5,1500,0,6,6,4,1535,0,112,27,24,1202.623671,39.751,0.106666667,0.333333333,2.666666667,81.88,88.12666667,96.25,93.13316968,5.754730122,0,1,Non-Winner
0,0,0,10.00069444,3500,0,4,0,0,1012.5,0,102,27,24,1355.995367,74.3016,0.286699251,0,100,0,0,0,93.48599887,2.618600844,0,3,Non-Winner
0,0,0,5.000694444,1800,0,1,0,0,2700,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,1,Non-Winner
1,0.25,88.9075,5.000694444,1800,0,7,7,4,1530,0,123,26,20,1084.36554,58.75066667,0.125,0.25,3.25,81.88,88.9075,96.25,94.33638192,7.009971125,0.25,0,Non-Winner
1,0.5,88.75,5.000694444,1800,0,3,2,1,1566.666667,0,123,26,20,1084.36554,58.75066667,0.125,0.333333333,6.666666667,86.25,91.66666667,97.5,94.33638192,7.009971125,1,0,Non-Winner
0.5625,0.222222222,78.876,10.00069444,3500,0,12,5,1,1691.666667,0,102,27,24,1355.995367,74.3016,0.286699251,0.333333333,6.833333333,50,85.32,97.5,93.48599887,2.618600844,0,1,Winner
0.169642857,0.075471698,100,30.00416667,100,0,177,4,4,1407.548023,0,115,21,18,1027.104606,39.58215331,0.274087817,1,1,100,100,100,80,1,0,0,Winner
0.575757576,0.2,76.87666667,5.000694444,1800,0,13,6,2,1830.769231,0,123,26,20,1084.36554,58.75066667,0.125,0.368421053,6.578947368,50,85.30315789,97.5,94.33638192,7.009971125,0.5,0,Non-Winner
0.581818182,0.6,93.798,10.00069444,3500,0,53,26,22,1525.943396,0,121,28,22,1296.113445,74.6045,0.184090555,0.90625,1.90625,61.88,93.1016129,100,93.87234295,5.193872583,0.196969697,0,Winner
0,0,0,5.000694444,1800,0,36,0,0,873.6111111,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,1,Non-Winner
0.454545455,0,0,5,1500,0,1,0,0,1200,0,112,27,24,1202.623671,39.751,0.106666667,0.2,37,81.25,89.75,100,93.13316968,5.754730122,0,3,Non-Winner
0.25,0,70.63,5.000694444,1800,0,7,1,0,957.1428571,0,123,26,20,1084.36554,58.75066667,0.125,0,8,70.63,70.63,70.63,94.33638192,7.009971125,0,1,Winner
0.25,0.142857143,80,10.00069444,3500,0,1,0,0,3500,0,102,27,24,1355.995367,74.3016,0.286699251,0.333333333,7,62.5,74.16666667,90,93.48599887,2.618600844,0,2,Non-Winner
0.666666667,0.666666667,92.8125,4.000694444,1200,0,12,7,6,1166.666667,0,83,18,15,886.7030892,56.37083333,0.211616162,0.875,1.75,87.5,93.93125,96.25,92.93672317,3.535365079,0.388888889,1,Winner
0.571428571,0.45,97.98666667,30.00416667,100,0,69,20,20,1413.043478,0,202,2,1,786.3205899,100,0.107551708,1,1,100,100,100,100,1,0.166666667,0,Winner
0.6,0.285714286,100,30.00347222,500,0,70,21,21,1394.285714,0,67,11,8,928.6015453,22.219,0.05,1,1,100,100,100,75,1,0,0,Winner
0.111111111,0.038461538,90.625,4.503472222,975,0,122,28,26,1043.663934,0,108,17,13,1026.906026,93.6184,0.109734492,0.636363636,9.545454545,50,85.45545455,97.5,94.08072556,5.406555556,0.269230769,0,Winner
0,0,0,5.000694444,1800,0,3,0,0,2150,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,1,Non-Winner
0.666666667,0.444444444,90.60166667,4.000694444,1200,0,36,14,9,1346.583333,0,91,17,15,847.7786303,54.8945,0.122727273,0.666666667,1.833333333,85,90.20833333,100,92.89505651,3.668698413,0.222222222,1,Non-Winner
0,0,0,5.000694444,1800,0,0,0,0,0,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,2,Non-Winner
0,0,0,30.00416667,100,0,19,0,0,507.1052632,0,115,21,18,1027.104606,39.58215331,0.274087817,0,100,0,0,0,80,1,0,0,Non-Winner
0,0,0,5.000694444,1800,0,0,0,0,0,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,2,Non-Winner
0.120689655,0.232142857,99.61538462,30.00416667,100,0,101,13,12,469.8514851,0,424,9,7,1117.077551,88.06102564,0.270833333,1,1,100,100,100,66.66666667,1,0.166666667,0,Winner
1,0.5,89.61,4.000694444,1200,0,13,5,4,850,0,83,18,15,886.7030892,56.37083333,0.211616162,0,11,92.5,92.5,92.5,92.93672317,3.535365079,0.25,1,Winner
0.188940092,0,0,5,1500,0,191,30,24,1195.429319,0,103,27,21,1208.880664,59.501,0.135238095,0.756097561,7.268292683,81.25,91.7995122,100,93.7799339,7.257593325,0.027777778,0,Non-Winner
0.428571429,0.5,100,4.000694444,1200,0,4,0,0,1387.5,0,83,18,15,886.7030892,56.37083333,0.211616162,0.333333333,3,82.5,83.75,86.25,92.93672317,3.535365079,0,1,Non-Winner
0,0,0,5.000694444,1800,0,0,0,0,0,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,2,Non-Winner
0,0,0,30.00416667,100,0,1,0,0,60,0,169,7,5,943.001312,99.49666667,0.193163781,0,100,0,0,0,100,1,0,2,Non-Winner
0.05,0,98.75,5,1500,0,37,1,0,898.6486486,0,112,27,24,1202.623671,39.751,0.106666667,0,6,98.75,98.75,98.75,93.13316968,5.754730122,0,0,Non-Winner
0.157894737,0.333333333,96.25,30.00347222,400,0,34,9,8,612.7941176,0,64,13,9,931.4665511,37.875,0.1,1,1,100,100,100,80,1,0.125,0,Winner
0.25,0,0,4.997916667,2100,0,19,3,1,1010.526316,0,112,28,24,1192.612514,39.5,0.2,0.25,25.58333333,83.75,95.625,100,93.16260446,5.75219389,0,2,Non-Winner
0.204545455,0.142857143,89.38,3.000694444,450,0,88,14,12,764.7727273,0,127,19,12,1063.769748,68.271,0.102040427,0.777777778,1.777777778,83.75,92.57111111,100,92.74060714,7.291045549,0.1875,0,Winner
0,0,0,5.000694444,1800,0,0,0,0,0,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,2,Non-Winner
0,0,0,30.00347222,400,0,7,0,0,332.8571429,0,69,13,10,764.9142635,39.125,0.166666667,0,100,0,0,0,80,1,0,1,Non-Winner
0,0,0,5.000694444,1800,0,1,0,0,750,0,123,26,20,1084.36554,58.75066667,0.125,0,100,0,0,0,94.33638192,7.009971125,0,2,Non-Winner
0.878787879,0.801980198,96.17768293,5.000694444,1200,0,55,49,47,1047.272727,0,118,18,14,1250.022031,49.64904444,0.076429043,0.931034483,1.844827586,80,95.42034483,100,93.39318667,5.152521739,0.829787234,0,Winner
0.176470588,0.081081081,91.376,3,750,0,22,3,0,1207.5,0,83,12,10,936.2415701,18.2735,0.066666667,0.5,2.833333333,56.67,85.59166667,97.5,92.57377306,4.160739348,0,0,Winner
0.0625,0.057142857,92.71,3,750,0,8,0,0,1075,0,83,12,10,936.2415701,18.2735,0.066666667,0.5,2,88.75,89.065,89.38,92.57377306,4.160739348,0,1,Non-Winner
0,0.428571429,97.475,6.999305556,2100,0,9,3,3,2250,0,87,18,15,1021.610142,74.03866667,0.156002464,0,100,0,0,0,92.23983429,3.51647619,1,0,Winner
0.202020202,0.016666667,96.9275,4.666666667,900,0,107,8,2,826.0280374,0,118,22,19,1157.90966,94.50546825,0.210078577,0.2,6.6,83,95.057,98.75,93.25694468,3.63565368,0.5,0,Non-Winner
0.131578947,0.2,91.875,30.00347222,650,0,92,15,13,780.4347826,0,86,19,16,1117.230082,58.808,0.206692759,1,1,100,100,100,60,1,0.269230769,0,Winner
0.423076923,0.333333333,76.66666667,2.000694444,300,0,25,11,4,430,0,40,10,8,923.8716606,92.5618,0.375873016,0.363636364,3.272727273,20,73.63636364,90,53.12472079,2.134213807,0.25,0,Non-Winner
0.948453608,1,97.5,2.000694444,300,0,34,26,23,487.5588235,0,38,7,5,912.3598959,88.39513333,0.242539683,0.902173913,1.445652174,50,95.2173913,100,48.80851526,2.74323884,0.27173913,0,Winner
0.028571429,0.186046512,95.15111111,30.00416667,50,0,122,11,9,1241.639344,0,180,13,12,812.7603495,78.47977778,0.184787488,1,1,100,100,100,100,1,0.666666667,0,Winner
0.055555556,0.204545455,95.636,30.00416667,50,0,123,12,10,1231.95122,0,193,15,13,825.4315809,98.55611111,0.168925424,1,1,100,100,100,100,1,0.7,0,Winner
0,0.166666667,100,4.666666667,900,0,10,2,2,215,0,118,22,19,1157.90966,94.50546825,0.210078577,0,100,0,0,0,93.25694468,3.63565368,0.5,0,Non-Winner
0.105263158,0.239130435,96.36333333,30.00416667,50,0,125,14,12,1213.04,0,5,3,1,1380,0,0,1,1,100,100,100,0,0,0.727272727,0,Winner
0.105263158,0.219512195,96.102,30.00416667,50,0,125,14,12,1213.04,0,73,7,7,532.3165954,99.6484375,0.129043601,1,1,100,100,100,100,1,0.363636364,0,Winner
0.333333333,0,60,2.000694444,300,0,15,3,0,559,0,37,12,9,693.5253191,91.29313333,0.432539683,0,7,60,60,60,67.85199352,2.418842173,0,0,Non-Winner
0.133333333,0.25,100,30.00347222,100,0,11,3,2,277.2727273,0,199,14,12,927.555603,76.70701136,0.140917217,1,1,100,100,100,80,1,0.25,0,Winner
0.156862745,0.192307692,90.09,4.000694444,900,0,79,9,5,912.4683544,0,90,24,20,1053.84626,93.85775362,0.327311455,0.625,2.75,82.5,90.31375,97.5,93.685195,2.0385,0.3,1,Winner
0.457627119,0.222222222,87.5,2.000694444,300,0,22,10,6,461.3636364,0,41,10,8,917.5989333,90.39513333,0.398095238,0.555555556,2.666666667,40,78.14814815,100,52.22236389,2.336234009,0.25,0,Winner
0.204081633,0.210526316,92.18833333,4.000694444,900,0,95,16,14,782.6315789,0,102,23,19,1155.051113,93.74528696,0.295920477,0.8,1.7,83.75,92.689,100,94.035195,2.3185,0.267857143,1,Winner
0.128205128,0.227272727,96.45636364,30.00347222,100,0,126,15,13,1203.809524,0,137,26,25,863.2642036,99.03039683,0.313850837,1,1,100,100,100,100,1,0.5,0,Winner
0,0,0,4.666666667,900,0,0,0,0,0,0,118,22,19,1157.90966,94.50546825,0.210078577,0,100,0,0,0,93.25694468,3.63565368,0,1,Non-Winner
0.138461538,0,73.33333333,2.000694444,300,0,19,4,0,428.9473684,0,37,12,9,693.5253191,91.29313333,0.432539683,0,4.888888889,40,65.55555556,90,67.85199352,2.418842173,0,0,Non-Winner
0.25,0,0,2.000694444,300,0,13,1,1,277.8461538,0,37,12,9,693.5253191,91.29313333,0.432539683,0,8,30,30,30,67.85199352,2.418842173,0,1,Non-Winner
0.880597015,0.803921569,96.22373494,4.999305556,1500,0,55,49,47,1061.818182,0,102,15,9,1099.706477,56.75230969,0.149367921,0.93220339,1.830508475,80,95.4979661,100,91.84602632,9.304328757,0.829787234,0,Winner
0.666666667,0.375,98.05666667,5.000694444,1800,0,15,9,8,1543.333333,0,108,24,20,1292.851274,71.81706667,0.184470184,0.642857143,12.78571429,71.5,95.67357143,100,90.55173818,3.935393939,0.25,0,Winner
0,0,0,4.999305556,1500,0,41,0,0,1664.634146,0,111,24,18,1070.070113,75.99705668,0.310152235,0,100,0,0,0,93.65361954,8.737097118,0,0,Non-Winner
0.745098039,0.585714286,94.74765957,4.999305556,1500,0,38,27,22,887.7631579,0,106,20,14,1134.517481,57.04752477,0.193009378,0.789473684,5.947368421,81.25,93.88263158,100,92.16909322,8.480956767,0.590909091,0,Winner
0.272727273,0.192307692,89.578,5.373611111,1800,0,49,8,6,1190.857143,0,88,11,7,1077.62503,56.23,0.079800307,0.666666667,3.333333333,76.22,84.29666667,90.67,31.632,5,0.533333333,0,Winner
0.25,0.095238095,89.2,5.373611111,1800,0,76,12,6,1165.802632,0,83,10,7,1082.635932,56.3056,0.099214227,0.2,3,77.33,82.72,89.5,31.94733333,5.166666667,0.4,0,Winner
1,0.931034483,95.08109091,5,2250,0,23,18,18,1764.782609,0,82,12,9,1122.461307,72.15425155,0.190315126,0.981481481,1.092592593,86.67,94.99,98.67,33.7545,2.25,0.611111111,0,Winner
0.12295082,0.195121951,99.296875,30.00347222,100,0,110,14,13,475.0454545,0,179,12,10,888.0010575,76.84763636,0.151892826,1,1,100,100,100,80,1,0.269230769,0,Non-Winner
0.857142857,0.571428571,87.42304348,5,2250,0,25,5,5,1502,0,82,14,12,1175.017829,73.68586104,0.262236308,0.875,1.666666667,79.78,87.24583333,94.67,35.30333333,1.962962963,0.7,0,Winner
0.396396396,0.188571429,82.97133333,6.000694444,2250,0,118,22,18,1698.779661,0,91,14,10,1037.089891,74.13896032,0.095999066,0.681818182,2.113636364,75.22,82.58431818,92.11,16.30533333,2.833333333,0.587301587,0,Winner
0.666666667,0.571428571,89.0825,4.040277778,1500,0,14,6,5,875,0,101,9,6,961.7091223,89.96655556,0.11415731,1,1.5,76.33,81.915,87.5,68.58453333,2.858333333,0.48,0,Winner
1,1,89.58333333,4.666666667,900,0,3,3,3,708.3333333,0,118,22,19,1157.90966,94.50546825,0.210078577,1,2,85,89.58333333,97.5,93.25694468,3.63565368,1,0,Winner
0.833333333,0.166666667,86.49,4.040277778,1500,0,5,5,1,220,0,103,10,7,1092.709122,90.48505556,0.195109691,0.2,2.8,77.56,86.49,91.5,67.66953333,2.533333333,0,2,Winner
1,0,99.065,43.2125,0,0,2,2,0,0,0,60,5,2,1031.100996,75.43333333,0.100196078,0,7,98.13,99.065,100,93.68439091,11.31,0,0,Non-Winner
0.16,0.142857143,100,3.001388889,600,0,40,10,9,688.375,0,91,16,13,1053.568169,93.2437,0.133166249,0.75,2.5,80,92.5,97.5,91.98500991,1.893298368,0.111111111,0,Winner
0.146341463,0.294117647,100,30.00347222,20,0,130,16,14,1194.461538,0,0,0,0,0,0,0,1,1,100,100,100,0,0,0.214285714,0,Winner
0.186046512,0.333333333,100,30.00347222,30,0,131,18,16,1167.480916,0,0,0,0,0,0,0,1,1,100,100,100,0,0,0.266666667,0,Winner
0.186046512,0.35,100,30.00416667,40,0,131,18,16,1167.40458,0,112,14,13,469.2410714,100,0.215686275,1,1,100,100,100,100,1,0.266666667,0,Winner
0.1,0.1,96.64,30.00416667,150,0,4,0,0,462.5,0,50,7,6,871.9940171,95.24666667,0.198611111,1,1,100,100,100,100,1,0,0,Winner
0.178571429,0.222222222,99.375,3.000694444,750,0,43,11,10,706.627907,0,117,23,22,982.2075914,94.9752,0.083758914,0.8,2.2,80,93.75,98.75,91.83144855,4.712620713,0.2,0,Winner
0.882352941,0.727272727,92.97,5.001388889,1500,0,5,1,1,2070,0,110,17,15,1036.171951,73.43565789,0.111653964,0.6,31.06666667,23.75,90.334,100,91.91528667,2.087666667,0,0,Winner
0.163636364,0,0,5.001388889,1500,0,87,10,6,944.6551724,0,147,16,15,1115.993123,91.99865789,0.115257568,0.666666667,2.666666667,82.5,90.97333333,97.5,92.47106444,2.732111111,0,0,Non-Winner
0.090163934,0.040816327,94.12,5.001388889,1500,0,63,2,1,1435.746032,0,110,17,15,1036.171951,73.43565789,0.111653964,0.181818182,11.90909091,80,95.90909091,100,91.91528667,2.087666667,0,0,Non-Winner
0.136363636,0.214285714,94.58333333,30.00347222,650,0,106,17,15,801.8867925,0,188,13,11,1093.56669,59.45833333,0.088627451,1,1,100,100,100,100,1,0.322222222,0,Winner
0.203703704,0.142857143,91.126,3.000694444,750,0,109,18,16,806.4220183,0,104,22,21,962.2487691,96.625,0.09963193,0.818181818,1.636363636,83.75,93.12636364,100,91.95617582,4.825347985,0.5,0,Winner
0.517241379,0.454545455,92.99421053,3.000694444,750,0,46,27,22,1373.913043,0,120,31,28,1131.501172,94.486,0.291759066,0.733333333,2.7,60,90.662,100,91.71639606,4.151419414,0.636363636,0,Winner
0.245098039,0.333333333,95.76578947,5.001388889,1500,0,169,39,37,1250.443787,0,131,10,8,1054.8354,72.8455,0.048590901,0.92,1.28,65,95.4756,99.38,91.57061111,3.009444444,0.108108108,0,Winner
0.333333333,0.333333333,98.75,5.001388889,1500,0,9,2,1,1177.777778,0,110,17,15,1036.171951,73.43565789,0.111653964,0.5,4.5,70.63,84.69,98.75,91.91528667,2.087666667,1,0,Non-Winner
0,0,0,5.001388889,1500,0,0,0,0,0,0,110,17,15,1036.171951,73.43565789,0.111653964,0,100,0,0,0,91.91528667,2.087666667,0,1,Non-Winner
0.652173913,0.3,91.87555556,11,4000,0,29,15,7,1147.586207,0,100,20,17,1214.82684,74.54525874,0.202051282,0.466666667,3.733333333,83.75,92.37533333,100,93.34882909,2.725090909,0.085714286,1,Winner
1,0.2,88.2825,11,4000,0,10,8,4,1341,0,89,21,17,1254.150899,74.54436985,0.262051282,0.2,5.4,81.88,88.876,96.25,93.61109576,2.911757576,0.2,2,Winner
0.285714286,0.5,100,30.00347222,50,0,22,14,9,1386.363636,0,152,6,3,1027.600595,35.24666667,0.057142857,1,1,100,100,100,80,1,0.37037037,0,Winner
0.872727273,0.92,95.68458333,3.000694444,750,0,47,40,36,840.4255319,0,120,28,25,1238.198674,93.94792544,0.198668157,0.875,1.854166667,82.5,94.81229167,100,90.88633773,4.320586081,0.777777778,0,Winner
0.193181818,0.2,93.0725,5.001388889,1500,0,57,10,4,1186.403509,0,110,17,15,1036.171951,73.43565789,0.111653964,0.588235294,4.117647059,81.34,91.15764706,97.5,91.91528667,2.087666667,0,0,Non-Winner
0.155555556,0.3125,95.9375,30.00347222,650,0,111,19,17,834.6846847,0,169,7,4,1286.780017,20,0.033333333,1,1,100,100,100,80,1,0.352941176,0,Winner
0.125,0,93.75,11,4000,0,11,1,0,1827.272727,0,89,21,17,1254.150899,74.54436985,0.262051282,0,10,93.75,93.75,93.75,93.61109576,2.911757576,0,1,Non-Winner
0,0,0,11,4000,0,0,0,0,0,0,89,21,17,1254.150899,74.54436985,0.262051282,0,100,0,0,0,93.61109576,2.911757576,0,5,Non-Winner
0.072072072,0.3,97.50333333,4.997916667,1800,0,130,19,17,1152.461538,0,171,13,11,1292.897662,38.907,0.085227273,0.875,1.625,82.08,93.07375,98.75,91.69345214,3.836623932,0.352941176,0,Winner
0.833333333,0.75,98.75,6.000694444,600,0,22,15,10,1293.181818,0,103,30,25,1101.202042,95.30199713,0.368849567,0.7,5.2,86.25,94.001,100,93.83230124,4.41286744,0.55,0,Winner
0.875,0.906666667,97.67701493,6.000694444,600,0,47,40,36,853.1914894,0,98,25,20,1189.200107,95.51659415,0.337516234,0.87755102,1.836734694,82.5,94.86714286,100,93.65907267,5.085520501,0.569444444,0,Non-Winner
0.555555556,0.764705882,96.68307692,30.00416667,300,0,74,21,21,1307.432432,0,58,12,9,1087.550147,59.5,0.197058824,1,1,100,100,100,40,1,0.333333333,0,Winner
0,0,0,30.00416667,300,0,45,0,0,1578.888889,0,67,14,12,1106.715205,59.33661538,0.25,0,100,0,0,0,60,1,0,0,Non-Winner
0.204081633,0.25,95.7825,30.00416667,150,0,116,22,20,815.5172414,0,286,6,3,979.7846899,60,0.04315376,1,1,100,100,100,80,1,0.444444444,0,Winner
0.204081633,0.259259259,96.626,30.00416667,100,0,116,22,20,815.9482759,0,62,9,7,1004.375574,58.56054545,0.099459459,1,1,100,100,100,80,1,0.444444444,0,Winner
0.204081633,0.259259259,95.7825,30.00416667,200,0,116,22,20,815.0862069,0,150,5,3,959.2299359,59,0.03768814,1,1,100,100,100,80,1,0.444444444,0,Winner
0.525423729,0.45,93.09727273,6.000694444,600,0,46,27,22,1347.826087,0,98,28,23,1090.273188,96.43254259,0.428849567,0.741935484,2.677419355,60,90.68096774,100,94.49630769,4.917383569,0.454545455,0,Non-Winner
0,0,0,30.00416667,200,0,375,0,0,1043.549333,0,171,9,7,858.4010235,78.1565,0.089539992,0,100,0,0,0,100,1,0,0,Non-Winner
0,0,0,11,4000,0,15,0,0,1057.333333,0,89,21,17,1254.150899,74.54436985,0.262051282,0,100,0,0,0,93.61109576,2.911757576,0,1,Non-Winner
0.948979592,0.695652174,93.945625,4.003472222,1200,0,31,25,23,467,0,56,12,8,675.0459203,38,0.246153846,0.903225806,1.440860215,50,95.2688172,100,44.68039216,3.834313725,0.130434783,0,Winner
0.625,0.714285714,95.41666667,30.00416667,150,0,19,16,15,619.7368421,0,268,6,5,940.8028175,57.5,0.2,1,1,100,100,100,60,1,0.2,0,Winner
0.145833333,0.153846154,100,30.00416667,150,0,51,12,11,674.2156863,0,330,4,1,859.7017449,23.59375,0.008928571,1,1,100,100,100,75,1,0.303030303,0,Winner
0.472222222,0.230769231,90,4.003472222,1200,0,71,11,7,1053.521127,0,48,15,11,557.7416949,38.789125,0.339130435,0.529411765,3.352941176,50,83.23529412,100,47.08709677,3.196953405,0.714285714,0,Winner
0.08,0.307692308,98.34,30.00416667,50,0,16,5,5,1703.125,0,46,9,7,838.4347662,37.876,0.074444444,1,1,100,100,100,80,1,0.3,1,Winner
0,0,0,4.997916667,1800,0,262,0,0,1216.316794,0,142,16,14,1254.523303,58.40766667,0.145227273,0,100,0,0,0,91.55775769,2.983846154,0,0,Non-Winner
0.877192982,0.8,91.71214286,3.000694444,300,0,46,40,35,869.5652174,0,79,15,10,774.2833369,51.959,0.097435897,0.86,1.86,80,94.5698,100,91.9183,5.116521739,0.1,1,Winner
0.117647059,0.108695652,87.68444444,30.00347222,200,0,74,13,7,1276.351351,0,87,6,5,1019.321769,73.04206349,0.054665587,1,1,100,100,100,100,1,0.714285714,0,Winner
0.242990654,0.323529412,96.25043478,5.000694444,1200,0,172,40,38,1226.598837,0,108,14,11,1176.399052,92.39167778,0.110033782,0.923076923,1.269230769,65,95.60153846,99.38,91.89863333,2.129444444,0.175438596,0,Winner
0.5,0,0,3.000694444,300,0,6,5,5,192.5,0,87,22,16,909.6963804,70.30142857,0.257435897,0.25,3.5,81.88,93.1275,97.5,92.20676,4.788521739,0,1,Non-Winner
0.363636364,0,97.5,5.000694444,500,0,11,1,0,582,0,100,20,15,961.7170837,94.84148718,0.175722781,0,19.75,97.5,98.125,100,93.51720476,4.367301587,0,1,Winner
0.297413793,0.083333333,83.23,3.000694444,300,0,141,26,13,1245.58156,0,60,17,14,699.0800684,53.65542857,0.240769231,0.246376812,14.7826087,56.67,95.03333333,100,91.82559333,2.532,0.057692308,0,Non-Winner
0.371428571,0.375,86.89222222,5,2100,0,75,22,22,1294,0,152,20,18,1240.194016,38.4537,0.132104455,1,1.076923077,81.14,86.79461538,93.93,57.04133333,1.361111111,0.128787879,0,Winner
0.434782609,0.095238095,90.98,5.000694444,1500,0,9,1,1,1922.222222,0,107,22,18,1076.596581,56.984,0.053205128,0.8,2.1,82.76,89.573,98,37.49266667,1.583333333,0,1,Winner
0.8,0.8,91.25,5.000694444,500,0,5,4,4,725,0,100,20,15,961.7170837,94.84148718,0.175722781,1,1.75,85,91.25,97.5,93.51720476,4.367301587,0.625,0,Winner
0.203389831,0.148148148,94.3775,5.000694444,1200,0,125,23,21,806.8,0,117,17,15,1260.35882,92.76626473,0.145110035,0.833333333,1.666666667,83.75,92.97,100,92.42494103,2.049957265,0.174603175,0,Non-Winner
0,0,0,33.00069444,0,0,0,0,0,0,0,224,4,2,1054.944265,68.54166667,0.011111111,0,100,0,0,0,88.03084936,15.78125,0,1,Non-Winner
0.857142857,0.612903226,96.6285,5,2100,0,46,21,19,1508.717391,0,158,20,18,1197.250538,36.50644444,0.08452381,0.916666667,1.333333333,88.33,97.34916667,100,54.93042308,1.275641026,0.526315789,1,Winner
0.846153846,0.666666667,93.12666667,5,1500,0,23,16,11,1263.043478,0,94,30,28,1147.043946,94.14474103,0.382896722,0.727272727,4.818181818,86.25,94.54636364,100,94.06617345,1.479653092,0.363636364,2,Winner
0.055555556,0,82.5,5,1500,0,43,2,1,1557,0,94,30,28,1147.043946,94.14474103,0.382896722,0,5,82.5,82.5,82.5,94.06617345,1.479653092,0.5,0,Winner
1,0.75,93.125,3.850694444,600,0,18,15,14,606.9444444,0,122,2,1,809.1471738,75.32098571,0.187338061,0.833333333,1.583333333,87.5,94.53166667,98.75,92.1977294,27.64939531,0.095238095,1,Winner
0,0,0,11,4000,0,0,0,0,0,0,89,21,17,1254.150899,74.54436985,0.262051282,0,100,0,0,0,93.61109576,2.911757576,0,5,Non-Winner
0.196721311,0.290322581,94.71636364,4,750,0,127,23,21,815.3543307,0,153,8,4,1196.81994,54.564,0.019196617,0.833333333,1.666666667,83.75,92.97,100,92.13644444,10.75644444,0.357142857,0,Winner
0.209677419,0.3125,94.32333333,4,750,0,128,24,22,814.84375,0,145,8,5,1254.075762,36.188,0.009059829,0.846153846,1.615384615,83.75,92.74153846,100,91.99044444,8.323111111,0.386363636,0,Winner
0.202247191,0.155555556,89.271,5.000694444,1200,0,57,10,4,1208.333333,0,112,20,18,1120.367468,94.70376473,0.170141964,0.555555556,4.222222222,81.34,90.67666667,97.5,93.73744103,1.858290598,0.166666667,0,Winner
0.86440678,0.893939394,97.55610169,5,1800,0,48,41,36,870.8333333,0,144,18,16,1078.095347,95.511,0.149693122,0.862745098,1.843137255,80,94.61509804,100,94.23783968,2.616349206,0.259259259,1,Winner
0.06557377,0.05,85.185,6,2100,0,73,4,2,1459.616438,0,89,8,7,1366.99603,51.809,0.038301282,1,1.75,86.48,87.95,90.71,34.162,2,0.214285714,0,Winner
0.333333333,0,88.75,5,1800,0,3,1,0,1066.666667,0,100,25,22,982.6110911,96.16755367,0.320481,0,5,88.75,88.75,88.75,94.41041485,1.80719888,0,1,Winner
0,0,0,5,1500,0,10,0,0,1630,0,94,30,28,1147.043946,94.14474103,0.382896722,0,100,0,0,0,94.06617345,1.479653092,0,0,Non-Winner
0.023255814,0,0,6.000694444,600,0,87,1,0,522.4482759,0,103,30,25,1101.202042,95.30199713,0.368849567,0,9,96.88,96.88,96.88,93.83230124,4.41286744,0,0,Non-Winner
0.549019608,0.317460317,84.33321429,5,2400,0,12,9,8,2083.333333,0,78,17,14,1311.287778,88.23023048,0.200688807,0.678571429,2.107142857,75,84.33321429,94.11,66.95771111,2.536111111,0.958333333,0,Non-Winner
